Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AreaNorm,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG15,13,390.0,0.4005637116,447.4418607734523,256.45672713356214,332.0,422.0,1.059536786775576,0.00028109929389519094,,,,,,,,,,,,,,,,220722_ABA
PPG15,14,420.0,0.403730781,446.4551114022543,258.4649981142213,333.0,423.0,1.067914047217286,0.00029487760521966174,,,,,,,,,,,,,,,,220722_ABA
PPG15,15,450.0,0.4065120813999999,445.3638867689256,259.66335779324703,333.0,426.0,1.07527090457489,0.00031665259838096734,,,,,,,,,,,,,,,,220722_ABA
PPG15,16,480.0,0.4107856492,444.7442139100923,261.5612298333056,335.0,429.0,1.0865749797163775,0.00034191363568610814,,,,,,,,,,,,,,,,220722_ABA
PPG15,17,510.0,0.4154205225999999,444.4713525224157,263.176025430315,336.0,431.0,1.098834749453711,0.0003714939415957552,,,,,,,,,,,,,,,,220722_ABA
PPG15,18,540.0,0.4195868277999999,444.2294529738706,264.866411784496,337.0,433.0,1.109855102762057,0.00040779459115590326,,,,,,,,,,,,,,,,220722_ABA
PPG15,19,570.0,0.4239940034,444.1662886475544,266.2627331394451,339.0,435.8780304705174,1.121512585800967,0.00044492360035318715,,,,,,,,,,,,,,,,220722_ABA
PPG15,20,600.0,0.4293477244,444.4783995047835,267.920073751875,341.0,438.7784339700673,1.1356737895779514,0.00047303199450775436,,,,,,,,,,,,,,,,220722_ABA
PPG15,21,630.0,0.4360826865999999,446.9118011507438,266.4675762278765,344.0,441.0,1.1534885341536378,0.00048528960415852764,,,,,,,,,,,,,,,,220722_ABA
PPG15,22,660.0,0.4439674286,445.6761008000361,271.6179974858732,349.0,442.5242638149047,1.1743445776775627,0.0004815687488115346,,,,,,,,,,,,,,,,220722_ABA
PPG15,23,690.0,0.4506478185999999,447.59304621354175,271.0060045347981,352.0,445.0,1.1920149725486682,0.0004677342948386674,,,,,,,,,,,,,,,,220722_ABA
PPG15,24,720.0,0.4564851621999999,446.01925756463424,274.5118262809404,357.0,447.0,1.2074554133628006,0.00045052805797028803,,,,,,,,,,,,,,,,220722_ABA
PPG15,25,750.0,0.4622566427999999,444.9015082207725,276.277118457087,359.0,448.0,1.222721639016232,0.0004329425850126532,,,,,,,,,,,,,,,,220722_ABA
PPG15,26,780.0,0.4679886055999999,444.1452519890161,277.94828431508324,361.0,451.0,1.2378833355732424,0.00041459090513425373,,,,,,,,,,,,,,,,220722_ABA
PPG15,27,810.0,0.4736245966,443.5770882811348,279.5432903018209,364.0,454.0,1.2527911757532315,0.0004006009400838767,,,,,,,,,,,,,,,,220722_ABA
PPG15,28,840.0,0.479435595,443.45326254920246,281.0498965787,366.0,455.8798571465015,1.2681619305030838,0.00039484664135895024,,,,,,,,,,,,,,,,220722_ABA
PPG15,29,870.0,0.4854347734,443.4218515890244,282.2474032115788,369.0,458.0,1.2840304428549387,0.0003942012206332914,,,,,,,,,,,,,,,,220722_ABA
PPG15,30,900.0,0.4916917584,443.8530902716302,284.08371436941945,371.0,461.0,1.3005808831215375,0.00039194813846317163,,,,,,,,,,,,,,,,220722_ABA
PPG15,31,930.0,0.4975610926,444.1538780696332,286.1423206698089,374.0,463.0,1.3161059427280104,0.0003882297865110621,,,,,,,,,,,,,,,,220722_ABA
PPG15,32,960.0,0.5024537726,446.0623010784939,285.0982591142551,377.0,466.0,1.329047640380088,0.00038679013199130913,,,,,,,,,,,,,,,,220722_ABA
PPG15,33,990.0,0.5080408368,444.2098332768528,287.6777664081161,379.0,468.0,1.3438260635835562,0.00038504359224951593,,,,,,,,,,,,,,,,220722_ABA
PPG15,34,1020.0,0.514267713,443.7497167140647,288.864825337706,382.0,470.91921726434975,1.3602968626338343,0.0003822459549953993,,,,,,,,,,,,,,,,220722_ABA
PPG15,35,1050.0,0.520769332,444.0056674948996,289.9346385744159,383.0,473.0,1.3774943877830377,0.00037854116975937006,,,,,,,,,,,,,,,,220722_ABA
PPG15,36,1080.0,0.5276736562,446.456485283194,288.0020120568006,386.0,476.8400178386497,1.3957571142005265,0.00037230331085442026,,,,,,,,,,,,,,,,220722_ABA
PPG15,37,1110.0,0.5328636605999999,447.95937950125335,287.00469769934057,387.0,478.0,1.4094852688637685,0.0003676065540477049,,,,,,,,,,,,,,,,220722_ABA
PPG15,38,1140.0,0.5373235265999999,446.2081641858444,289.41486203039466,388.0,481.0,1.4212821240312392,0.0003659611185632963,,,,,,,,,,,,,,,,220722_ABA
PPG15,39,1170.0,0.5434713672,446.3918603796004,291.59285305510787,389.0,485.0,1.4375438648886767,0.0003629736213934652,,,,,,,,,,,,,,,,220722_ABA
PPG15,40,1200.0,0.5507953327999999,448.8268698789626,289.37220162825827,391.0,488.9636569413423,1.4569165907586323,0.0003542704821991227,,,,,,,,,,,,,,,,220722_ABA
PPG15,41,1230.0,0.5562864251999999,450.5240648161594,289.5105228290256,393.0,492.71558422004847,1.4714411575850792,0.00034370807627554667,,,,,,,,,,,,,,,,220722_ABA
PPG15,42,1260.0,0.5615592288,448.7105455408959,293.4511625938425,396.0,495.0,1.4853883255932028,0.00033570209482903395,,,,,,,,,,,,,,,,220722_ABA
PPG15,43,1290.0,0.5683958082,450.9833369585152,288.1392334061752,397.0,497.7095973489642,1.5034718592739709,0.00032586873816802653,,,,,,,,,,,,,,,,220722_ABA
PPG15,44,1320.0,0.573525595,451.79759876380615,288.659469959504,399.0,500.6709110935384,1.517040731504572,0.00031774817833949066,,,,,,,,,,,,,,,,220722_ABA
PPG15,45,1350.0,0.5781792863999999,450.39721037417087,293.02314263449693,400.0,504.0,1.5293502770021057,0.00031206562530935366,,,,,,,,,,,,,,,,220722_ABA
PPG15,46,1380.0,0.5838133955999999,450.7965200301562,292.59681095951595,402.0,509.0,1.5442531396060746,0.0003056967898100123,,,,,,,,,,,,,,,,220722_ABA
PPG15,47,1410.0,0.5895622946,453.701158790425,290.9730631988696,403.0,511.0,1.5594596343472655,0.00030300906845785383,,,,,,,,,,,,,,,,220722_ABA
PPG15,48,1440.0,0.594771117,453.78775303361743,291.2721158272128,405.0,515.0,1.573237564770708,0.0003025352846210718,,,,,,,,,,,,,,,,220722_ABA
PPG15,49,1470.0,0.599626161,453.0268263786928,294.1237956746574,406.0,519.0,1.5860797109023848,0.0003019167946844971,,,,,,,,,,,,,,,,220722_ABA
PPG15,50,1500.0,0.605704375,452.95655634620863,295.971614327403,407.0,523.0,1.602157281447081,0.000296754519849012,,,,,,,,,,,,,,,,220722_ABA
PPG15,51,1530.0,0.6122775024,455.6966745660469,293.02360153386576,410.0,526.8976179465125,1.619543954485045,0.00028771253180151106,,,,,,,,,,,,,,,,220722_ABA
PPG15,52,1560.0,0.616355363,456.3758962704854,294.27977793663325,409.0,529.0,1.6303303617204497,0.0002799616091326025,,,,,,,,,,,,,,,,220722_ABA
PPG15,53,1590.0,0.6210767992,455.5435918603914,296.1108034546009,412.0,533.0,1.6428190999547043,0.0002710172829200176,,,,,,,,,,,,,,,,220722_ABA
PPG15,54,1620.0,0.6263439573999999,455.19131113935896,297.5712469946719,413.0,536.0,1.6567513352347674,0.00026218176516715284,,,,,,,,,,,,,,,,220722_ABA
PPG15,55,1650.0,0.6318971492,455.58592760075055,299.1608126402351,414.0,540.0,1.6714401620698751,0.0002521243975787339,,,,,,,,,,,,,,,,220722_ABA
PPG15,56,1680.0,0.637393887,457.97401376632826,296.69650991153367,417.0,543.9901984359803,1.6859796616243825,0.00024100938040780802,,,,,,,,,,,,,,,,220722_ABA
PPG15,57,1710.0,0.6406475192,458.1108426440726,298.15696045690333,416.0,545.8496501501336,1.6945858905630136,0.00023148132336575473,,,,,,,,,,,,,,,,220722_ABA
PPG15,58,1740.0,0.6455157358,458.2689255569572,297.9260248090254,418.0,548.0,1.7074628797268308,0.00022175295097717624,,,,,,,,,,,,,,,,220722_ABA
PPG15,59,1770.0,0.6495653694,458.4583315208332,297.88313262918456,419.0,552.0,1.7181746233219348,0.00021325878646099645,,,,,,,,,,,,,,,,220722_ABA
PPG15,60,1800.0,0.6540120627999999,458.0356702910563,298.97631012906913,421.0,554.0,1.729936635457265,0.00020370104526637532,,,,,,,,,,,,,,,,220722_ABA
PPG15,61,1830.0,0.6581896588,457.3469203568554,300.25732743919167,421.0,557.0,1.7409868542217313,0.0001929511620606586,,,,,,,,,,,,,,,,220722_ABA
PPG15,62,1860.0,0.6620115945999999,457.7462829920192,301.3283688729483,422.0,559.6327810535643,1.7510963111184117,0.00018432542586974222,,,,,,,,,,,,,,,,220722_ABA
PPG15,63,1890.0,0.6658053034,457.95104826567854,302.6843033030491,423.0,562.8158576466442,1.7611311043747917,0.00017582264497507572,,,,,,,,,,,,,,,,220722_ABA
PPG15,64,1920.0,0.6690626991999999,458.5899429161474,303.6201339060932,424.0,565.0,1.769747288465463,0.00016838349360956534,,,,,,,,,,,,,,,,220722_ABA
PPG15,65,1950.0,0.6721883689999999,458.6755211520695,304.3559508171317,424.0,567.0,1.7780150422347325,0.00016139600997808857,,,,,,,,,,,,,,,,220722_ABA
PPG15,66,1980.0,0.674945206,459.39774373630274,305.15046831805915,425.0,569.5127048299883,1.785307191104076,0.00015780727999837354,,,,,,,,,,,,,,,,220722_ABA
PPG15,67,2010.0,0.6796666422,460.212226567612,303.50339528555264,427.0,572.0,1.7977959293383308,0.0001508317024426091,,,,,,,,,,,,,,,,220722_ABA
PPG15,68,2040.0,0.6821863724,459.98290023816713,304.2152055680244,427.0,575.0,1.8044609036291508,0.00014359966035732512,,,,,,,,,,,,,,,,220722_ABA
PPG15,69,2070.0,0.6847004572,458.9666119071484,304.93560075369544,426.0,576.5272648991886,1.8111109451919103,0.00013800790570825413,,,,,,,,,,,,,,,,220722_ABA
PPG15,70,2100.0,0.6873312136,458.630299677952,305.4846774600053,427.0,579.0,1.8180695964679123,0.0001325528172016119,,,,,,,,,,,,,,,,220722_ABA
PPG15,71,2130.0,0.6907617349999999,458.4466818754774,306.2730944958902,427.0,582.0,1.8271437175524263,0.00012472287164340618,,,,,,,,,,,,,,,,220722_ABA
PPG15,72,2160.0,0.6932758198,458.8010723862793,307.0729872833496,429.0,585.0,1.833793759115186,0.00011655503128172588,,,,,,,,,,,,,,,,220722_ABA
PPG15,73,2190.0,0.6958708219999999,458.8576280667342,307.8127462572781,429.0,587.0,1.8406578364468071,0.00011057923416099176,,,,,,,,,,,,,,,,220722_ABA
PPG15,74,2220.0,0.6979201022,458.5120878185888,308.5887122343928,429.0,588.0,1.84607841673262,0.00010658570388192116,,,,,,,,,,,,,,,,220722_ABA
PPG15,75,2250.0,0.7001481533999999,459.0804162508104,309.2136915393488,429.0,590.0,1.8519718667403344,0.00010364624682534196,,,,,,,,,,,,,,,,220722_ABA
PPG15,76,2280.0,0.7010344811999999,459.1269935724632,310.16151731152763,430.0,591.7796622998959,1.8543163050457687,0.00010579067377543196,,,,,,,,,,,,,,,,220722_ABA
PPG15,77,2310.0,0.705213959,460.2364074565482,307.6461215325083,430.0,595.0,1.8653715013862548,0.00010254480824785894,,,,,,,,,,,,,,,,220722_ABA
PPG15,78,2340.0,0.7069019336,459.4035661504142,308.5634137899671,431.0,597.0,1.8698363870762216,0.00010013774432750102,,,,,,,,,,,,,,,,220722_ABA
PPG15,79,2370.0,0.7083904374,458.3813721698289,309.5409343593984,431.0,600.0,1.8737736497080653,9.979592638531304e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,80,2400.0,0.7106071977999999,457.5083137118,310.5416704570188,431.0,603.0,1.87963723425966,9.847406909211542e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,81,2430.0,0.7134788245999999,458.31765405173087,308.99214454481125,432.0,605.0,1.8872330152662256,9.41795814685967e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,82,2460.0,0.715620313,459.33375404895816,308.5399303107859,432.0,606.0,1.89289749677702,9.197524227803891e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,83,2490.0,0.7162939974,457.3885366295685,311.1676792248997,432.0,608.0,1.8946794689921904,9.185870806685946e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,84,2520.0,0.7193161682,458.7770932416298,307.5453061283911,432.0,609.0,1.9026734560803584,9.07732120953423e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,85,2550.0,0.7213334578,459.23736381946,306.4674123964114,432.0,610.0,1.90800941757383,9.076103877148874e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,86,2580.0,0.7218189622,457.6959121342609,311.2032367369201,433.0,611.0,1.909293632186997,9.614128809224055e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,87,2610.0,0.7250725943999999,457.97393034640186,307.97622013268085,434.0,612.0,1.917899861125629,9.690127316224324e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,88,2640.0,0.7277993225999999,459.326895765868,306.45693098995486,434.0,614.0,1.925112368778652,9.768551185313264e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,89,2670.0,0.7290149654,457.39241069734027,312.1260532352122,435.0,614.0,1.928327882887592,0.00010118210043082117,,,,,,,,,,,,,,,,220722_ABA
PPG15,90,2700.0,0.73173793,458.7310971109928,307.3884174251341,434.0,617.0,1.9355304353885745,0.00010450433899245295,,,,,,,,,,,,,,,,220722_ABA
PPG15,91,2730.0,0.7339358724,459.44294394145777,307.4430604932827,434.0,619.0,1.941344244179969,0.00010786127673207,,,,,,,,,,,,,,,,220722_ABA
PPG15,92,2760.0,0.734927581,457.6130441741374,312.6759843500745,435.0,619.0,1.943967426742525,0.00011291666920778283,,,,,,,,,,,,,,,,220722_ABA
PPG15,93,2790.0,0.7390920044,458.9620894534079,308.57252011298453,436.0,623.0,1.954982802474851,0.00011417799692197167,,,,,,,,,,,,,,,,220722_ABA
PPG15,94,2820.0,0.741353928,459.7836505152002,309.595908525184,436.0,625.0,1.9609658488509267,0.00011405056043899379,,,,,,,,,,,,,,,,220722_ABA
PPG15,95,2850.0,0.743762632,459.7764001781485,309.6630157952761,436.0,627.0,1.967337146156565,0.000114014270703437,,,,,,,,,,,,,,,,220722_ABA
PPG15,96,2880.0,0.7456670136,458.34982343566,312.8732538119402,436.0,629.0,1.972374453088835,0.00011495583651848996,,,,,,,,,,,,,,,,220722_ABA
PPG15,97,2910.0,0.7494663678,459.28417524168987,311.1271124404387,438.0,631.8256479423959,1.982424179073275,0.00011177574423150004,,,,,,,,,,,,,,,,220722_ABA
PPG15,98,2940.0,0.7518280267999999,460.39406998446094,310.1324862815585,438.0,634.0,1.988671036978412,0.00010737168691123208,,,,,,,,,,,,,,,,220722_ABA
PPG15,99,2970.0,0.7537568718,460.01903034783,310.9750402677963,437.0,636.0,1.9937730523989428,0.0001047876273967986,,,,,,,,,,,,,,,,220722_ABA
PPG15,100,3000.0,0.7553865106,458.3115339780257,314.2541532608925,438.0,637.0,1.9980836332322889,0.00010367536599862667,,,,,,,,,,,,,,,,220722_ABA
PPG15,101,3030.0,0.7580680756,458.0767543335556,315.78825008176625,439.0,639.0,2.005176679060831,0.00010198078411346576,,,,,,,,,,,,,,,,220722_ABA
PPG15,102,3060.0,0.7613781618,460.0693020712736,312.75205317962946,439.0,640.0,2.0139322352800635,9.891704763636514e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,103,3090.0,0.7635215320000001,458.8894653885922,313.68055840140846,440.0,643.6363205612917,2.019601694366877,9.330220455740638e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,104,3120.0,0.7650928349999999,458.8980173330038,313.9339049394539,439.0,644.9930077914946,2.023757970343602,8.850991481877634e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,105,3150.0,0.7672738412,457.9072454769336,315.97966329663177,440.0,646.989247009521,2.0295269809508167,8.344553373359107e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,106,3180.0,0.7691706956,457.9337064299268,317.45711775334814,441.0,649.0,2.034544377579006,7.874741530465838e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,107,3210.0,0.7705237098,457.51640504559134,319.23085902337056,440.0,650.0,2.038123254737408,7.477793456360628e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,108,3240.0,0.7734706085999999,458.7111515243072,317.0601056304559,440.0,653.0,2.0459181387847747,7.189644758303664e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,109,3270.0,0.7745996886,457.97136488626535,319.397998653246,440.0,653.0,2.0489046843967924,7.045995315248986e-05,,,,,,,,,,,,,,,,220722_ABA
PPG15,110,3300.0,0.775781459,457.1442107525007,320.91323038392056,441.0,655.0,2.0520306021373718,,,,,,,,,,,,,,,,,220722_ABA
PPG18,0,0.0,0.4335911833999999,502.1924101226912,242.8529667875155,361.0,433.0,1.0,-5.205692864526556e-05,186.33569146663982,5.0,0.007833543721172202,0.0,0.2083346003377489,405.0,899.5460381679785,12.0,0.07111943747976714,ExpDel,186.33569146663982,5.0,3203.5006620734716,0.43433837823195026,0.998,220722_ABA
PPG18,1,30.0,0.4335911833999999,491.7667639137173,275.210770368207,360.0,434.79472982935096,1.0,3.6575021470150242e-06,,,,,,,,,,,,,,,,220722_ABA
PPG18,2,60.0,0.4333352586,486.6337907408116,289.9170169729304,360.0,434.0,0.9994097555259468,5.079022045077744e-05,,,,,,,,,,,,,,,,220722_ABA
PPG18,3,90.0,0.4336890369999999,484.0501639779675,297.0008695751127,359.0,435.87896165089535,1.0002256817106674,9.129291814533142e-05,,,,,,,,,,,,,,,,220722_ABA
PPG18,4,120.0,0.4348388167999999,482.0306415779604,302.1613621715908,360.0,436.0,1.002877441811009,0.00012715409078166963,,,,,,,,,,,,,,,,220722_ABA
PPG18,5,150.0,0.4366208813999999,481.0551428285336,306.7493089093522,361.0,437.0,1.0069874529648934,0.00016037401580301988,,,,,,,,,,,,,,,,220722_ABA
PPG18,6,180.0,0.4391481388,480.1514918565495,310.298145172902,361.0,437.9446130625924,1.012816117146168,0.00019656152130251493,,,,,,,,,,,,,,,,220722_ABA
PPG18,7,210.0,0.4422154728,480.53714015958064,309.93208066316106,362.0,440.0,1.0198903707690106,0.00023354576989304722,,,,,,,,,,,,,,,,220722_ABA
PPG18,8,240.0,0.4444773963999999,479.6932635106119,312.949324188342,365.0,441.0,1.0251070903117443,0.0002754326536731966,,,,,,,,,,,,,,,,220722_ABA
PPG18,9,270.0,0.4472041246,478.2243636351827,315.23044188172935,362.0,443.0,1.031395797980149,0.0003117610924220033,,,,,,,,,,,,,,,,220722_ABA
PPG18,10,300.0,0.4511483774,477.4474730304484,318.5504010477851,364.0,444.0,1.0404925069332027,0.00034015672199731414,,,,,,,,,,,,,,,,220722_ABA
PPG18,11,330.0,0.456741087,476.6516487200618,321.59706010705094,366.0,448.0,1.053391084704422,0.000354482728680906,,,,,,,,,,,,,,,,220722_ABA
PPG18,12,360.0,0.4618802828,475.912387173673,324.8294742774814,368.0,450.0,1.0652437145473563,0.00036254622016019606,,,,,,,,,,,,,,,,220722_ABA
PPG18,13,390.0,0.4680074235999999,475.3445137098297,325.3945457858413,368.0,454.0,1.0793748616614514,0.0003635049574344882,,,,,,,,,,,,,,,,220722_ABA
PPG18,14,420.0,0.4733028088,473.9912825191528,327.75825959920644,371.0,457.0,1.091587714234874,0.000362848469125939,,,,,,,,,,,,,,,,220722_ABA
PPG18,15,450.0,0.4779395639999999,471.7473399728653,329.65962435601034,372.0,459.0,1.1022815552941891,0.00035965906171852034,,,,,,,,,,,,,,,,220722_ABA
PPG18,16,480.0,0.4816335374,470.36429528988094,331.5552805866544,372.0,459.8625905142087,1.1108010398718822,0.00035564661674947136,,,,,,,,,,,,,,,,220722_ABA
PPG18,17,510.0,0.4861235122,469.93909970350205,333.49497551816694,375.0,461.0,1.1211563583651964,0.00034536865318106455,,,,,,,,,,,,,,,,220722_ABA
PPG18,18,540.0,0.4899172209999999,469.3500718874956,334.95053800911217,376.0,461.75478033568976,1.1299058646864544,0.0003250156244755084,,,,,,,,,,,,,,,,220722_ABA
PPG18,19,570.0,0.4985339832,467.2432979792751,338.47186486241344,379.0,467.0,1.149778875323875,0.00028629008905188823,,,,,,,,,,,,,,,,220722_ABA
PPG18,20,600.0,0.5039648579999999,467.02686193994384,340.04160420746416,383.0,468.9796358647833,1.1623042102659136,0.00024307557377556855,,,,,,,,,,,,,,,,220722_ABA
PPG18,21,630.0,0.5081650356,466.9045572407841,339.52287375984827,380.0,471.0,1.171991163693021,0.00020861832393580896,,,,,,,,,,,,,,,,220722_ABA
PPG18,22,660.0,0.5101446892,466.6140957869394,340.1917588816899,386.0,470.0,1.1765568783011375,0.00019620191235353863,,,,,,,,,,,,,,,,220722_ABA
PPG18,23,690.0,0.5117724462,467.3724644317996,337.5000350824295,388.0,468.5104023101354,1.1803110067574312,0.00021320717818311614,,,,,,,,,,,,,,,,220722_ABA
PPG18,24,720.0,0.5128431903999999,466.8049386685781,338.3784144063576,389.0,467.9529629815149,1.1827804854760795,0.0002593988161075579,,,,,,,,,,,,,,,,220722_ABA
PPG18,25,750.0,0.5166124357999999,465.1789476163297,339.3251910711148,391.0,468.0,1.191473571369671,0.0003202916331578475,,,,,,,,,,,,,,,,220722_ABA
PPG18,26,780.0,0.5208389586,462.7949233255707,341.3564994684476,389.0,470.4809512087276,1.2012212852573425,0.00038053499542165057,,,,,,,,,,,,,,,,220722_ABA
PPG18,27,810.0,0.5281591605999999,459.91342217764713,344.31460631916025,392.0,474.9208327853929,1.2181040132284202,0.0004168298389468896,,,,,,,,,,,,,,,,220722_ABA
PPG18,28,840.0,0.538458252,456.0082540912144,348.292084606976,388.0,484.5455700908469,1.2418570132761606,0.0004174565449221894,,,,,,,,,,,,,,,,220722_ABA
PPG18,29,870.0,0.5448337903999999,459.26042711715655,350.1538208603191,393.0,486.5033853094344,1.256561044732719,0.0003879312935276307,,,,,,,,,,,,,,,,220722_ABA
PPG18,30,900.0,0.5515819251999999,462.548661560416,349.31924051946737,394.0,490.0,1.2721244027029723,0.00033794023459924146,,,,,,,,,,,,,,,,220722_ABA
PPG18,31,930.0,0.5565856314,462.0304524697726,348.5496967201178,397.0,492.0,1.2836645501772903,0.0002867678228874302,,,,,,,,,,,,,,,,220722_ABA
PPG18,32,960.0,0.5617323543999999,461.9220594564551,346.3567451191112,401.0,493.0,1.295534540151814,0.0002468148152433299,,,,,,,,,,,,,,,,220722_ABA
PPG18,33,990.0,0.5637891618,460.37682145634,345.9680550579819,402.0,493.0,1.3002781961087266,0.00022856029463118595,,,,,,,,,,,,,,,,220722_ABA
PPG18,34,1020.0,0.5672422648,459.18812135550735,345.3025579820205,406.0,493.0,1.308242156475546,0.00023651542704818134,,,,,,,,,,,,,,,,220722_ABA
PPG18,35,1050.0,0.570580578,459.726701144025,343.2534235864181,411.0,494.0,1.3159413748356212,0.00026427997942512604,,,,,,,,,,,,,,,,220722_ABA
PPG18,36,1080.0,0.576037798,460.02422945443175,341.3978775952282,413.0,497.0,1.3285274702382244,0.0002961614638199916,,,,,,,,,,,,,,,,220722_ABA
PPG18,37,1110.0,0.5820068676,460.9386425068708,340.4725832241774,416.0,498.0,1.342294054588934,0.0003181236679887938,,,,,,,,,,,,,,,,220722_ABA
PPG18,38,1140.0,0.586444152,458.69640397366186,342.5642701654476,418.0,502.0,1.3525278521611197,0.0003299795124801587,,,,,,,,,,,,,,,,220722_ABA
PPG18,39,1170.0,0.5932129866,456.0314866741186,346.7671517799142,419.0,505.9047029842827,1.3681389504932449,0.000330946282470769,,,,,,,,,,,,,,,,220722_ABA
PPG18,40,1200.0,0.6008982578000001,454.8476895483757,347.280980312457,420.0,510.0,1.385863644846428,0.00031685781170949853,,,,,,,,,,,,,,,,220722_ABA
PPG18,41,1230.0,0.6052019344,454.76298373098,348.60695640700186,423.0,513.0,1.3957893000828947,0.00029781751902944076,,,,,,,,,,,,,,,,220722_ABA
